time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.07294458,0.011745529,-0.028147652,-0.036171676,0.002732804,0.007803881,0.000312233
1.76966E+18,0.082932373,0.013650924,-0.040958618,-0.045552668,0.001827711,0.013447369,-0.004763607
1.76966E+18,0.09292041,0.026845337,-0.050581017,-0.038748541,0.000574161,0.022180142,-0.009408426
1.76966E+18,0.102908447,-0.023626959,-0.073075758,-0.040989598,0.003761913,0.028781416,-0.015680319
1.76966E+18,0.112896729,-0.049252983,-0.071228084,-0.049091655,0.005157676,0.036475822,-0.021681486
1.76966E+18,0.122884521,-0.052299073,-0.059647536,-0.04533844,0.009249079,0.047185544,-0.025397509
1.76966E+18,0.132872559,-0.064973115,-0.052139937,-0.079290394,0.009788369,0.051287346,-0.026851064
1.76966E+18,0.142860352,-0.064846858,-0.0354419,-0.055385787,0.006606477,0.060033336,-0.030171875
1.76966E+18,0.152848145,-0.038451603,-0.047859483,-0.065754621,0.005061577,0.064259499,-0.025969407
1.76966E+18,0.162837402,-0.013790771,-0.048386138,-0.029476562,0.007634793,0.063962333,-0.02413417
1.76966E+18,0.172825439,0.012290011,-0.041951136,-0.007871172,0.010108603,0.069793329,-0.030116163
1.76966E+18,0.182813477,0.035677463,-0.027808044,-0.021958149,0.012179833,0.064372666,-0.028096564
1.76966E+18,0.192801514,0.01884557,-0.045752866,-0.014236031,0.014423545,0.060047153,-0.02687444
1.76966E+18,0.202789551,-0.007118308,-0.04812661,-0.005234101,0.011072285,0.059693832,-0.02404137
1.76966E+18,0.212777588,-0.020938305,-0.033556817,-0.009167934,0.008778504,0.05778648,-0.019042617
1.76966E+18,0.222765381,-0.019155951,-0.027460254,0.032910044,0.009730213,0.051812407,-0.015660167
1.76966E+18,0.232753174,0.00295885,-0.040912441,0.052160688,0.010881231,0.0471588,-0.019290853
1.76966E+18,0.242741455,0.01798267,-0.050912441,0.039001054,0.010998196,0.044350132,-0.021105116
1.76966E+18,0.252729492,0.01176058,-0.059076458,0.030685061,0.010977424,0.046874009,-0.017879495
1.76966E+18,0.262717285,0.003941869,-0.076097151,0.030145255,0.011661266,0.05175386,-0.020369491
1.76966E+18,0.272705322,-0.023877719,-0.069709496,0.002646131,0.01501099,0.059061043,-0.027100896
1.76966E+18,0.282693604,-0.045382864,-0.060771572,-0.014461072,0.016423425,0.068985388,-0.030884095
1.76966E+18,0.292681641,-0.060689154,-0.046100657,-0.039168227,0.017341683,0.078190073,-0.032508887
1.76966E+18,0.302669434,-0.065508683,-0.041806759,-0.045815995,0.014502598,0.087108612,-0.032995746
1.76966E+18,0.312658203,-0.065306147,-0.051666474,-0.04188187,0.013228009,0.091468476,-0.036298063
1.76966E+18,0.322646484,-0.049218058,-0.044111529,-0.00628098,0.003869599,0.06720566,-0.027705641
1.76966E+18,0.332634521,0.033066988,-0.097350952,0.02460165,0.012895051,0.049535591,-0.029508868
1.76966E+18,0.342622314,0.12239713,-0.022504677,0.089920509,0.013298486,0.049940623,-0.038211789
