time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76967E+18,0.076137207,0.074540569,0.001227496,-0.116472416,0.032320619,0.042794645,0.031953134
1.76967E+18,0.086126221,0.181670572,-0.041775779,-0.116258043,0.036713772,0.015079662,0.033731859
1.76967E+18,0.096114014,0.23929917,-0.094646953,-0.169610132,0.041126192,-0.028202483,0.007474157
1.76967E+18,0.106103271,0.265505771,-0.09433365,-0.250268454,0.046554781,-0.070605069,-0.034099918
1.76967E+18,0.116092041,0.155413849,-0.094846275,-0.282610196,0.056306161,-0.087083012,-0.073004603
1.76967E+18,0.126081299,-0.097402243,-0.111696288,-0.351470382,0.03714605,-0.228717104,-0.177252188
1.76967E+18,0.136069336,-0.010129472,-0.175448921,-0.380505484,0.078637309,-0.189299166,-0.217819437
1.76967E+18,0.146058105,-0.366384166,-0.155693251,-0.269908682,0.092996545,-0.139900982,-0.234085768
1.76967E+18,0.156047363,-0.542820052,-0.139062434,-0.510242309,0.099836595,-0.162610799,-0.285212398
1.76967E+18,0.166035156,-0.356167015,-0.163305479,-0.580579874,0.122364543,-0.212134942,-0.37850666
1.76967E+18,0.17602417,-0.240434165,-0.235632464,-0.49681628,0.165595442,-0.206173867,-0.486658365
1.76967E+18,0.186013184,-0.244952958,-0.32668227,-0.580251665,0.181611955,-0.073837131,-0.549259424
1.76967E+18,0.196002197,-0.429180521,-0.381954075,-0.750164433,0.162244722,0.109857716,-0.560832322
1.76967E+18,0.205990234,-0.595032762,-0.208921567,-0.80160046,0.125655279,0.238716632,-0.528902054
1.76967E+18,0.215979248,-0.586695727,-0.020411504,-0.701928956,0.069214575,0.292173088,-0.48237592
1.76967E+18,0.225968018,-0.478445195,0.08496844,-0.648859922,0.024368541,0.256263018,-0.411424786
1.76967E+18,0.235957275,-0.35027182,0.241596341,-0.542349512,-0.01126269,0.137524098,-0.3316181
1.76967E+18,0.24594458,-0.051122284,0.180626032,-0.502812452,-0.01285594,0.059655447,-0.268869847
1.76967E+18,0.25593335,0.198371093,0.083835052,-0.339201267,0.030181075,0.047805835,-0.20736514
1.76967E+18,0.265922607,0.273236511,-0.068947864,-0.190975869,0.076269209,0.061210588,-0.150808126
1.76967E+18,0.275911621,0.260468069,0.165427878,-0.182091428,0.064730823,0.032892082,-0.087567121
1.76967E+18,0.285899414,0.088634123,0.269868496,-0.464907376,0.028489463,-0.032495979,-0.012916048
1.76967E+18,0.295888428,-0.238411866,0.236305249,-0.655362436,0.027260227,-0.074993797,0.056042448
