time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.068386963,-0.223601835,0.172470198,-0.110422469,0.031209981,0.009105644,0.052897923
1.76966E+18,0.078375244,-0.093360275,0.087483053,-0.148024031,0.029224025,0.038234696,0.044205632
1.76966E+18,0.088363281,0.020405075,0.004319032,-0.133965257,0.02780243,0.057822779,0.025355777
1.76966E+18,0.098351074,0.089002226,-0.139848616,-0.00812047,0.016101373,0.059527971,-0.007903731
1.76966E+18,0.108339111,0.178761407,-0.223952548,0.033496611,0.004742459,0.070424557,-0.035274636
1.76966E+18,0.118327148,0.105240244,-0.152475458,0.1223473,-0.00799331,0.047425769,-0.041746382
1.76966E+18,0.128315186,0.124795131,-0.072671853,0.115436497,-0.010165117,0.01653816,-0.037841123
1.76966E+18,0.138302979,0.203747672,-0.041414545,0.02219152,-0.007935708,-0.011056919,-0.02178324
1.76966E+18,0.148291016,0.19944676,0.007417583,-0.066243573,-0.005929017,-0.033742789,0.006099258
1.76966E+18,0.158279053,0.17902678,0.048602411,-0.053929597,-0.00602196,-0.048709825,0.03276477
1.76966E+18,0.16826709,0.152412621,0.016252047,-0.040909956,-0.005237126,-0.054430027,0.042791307
1.76966E+18,0.178255127,0.194358497,-0.032848377,-0.004258096,-0.007775615,-0.060826436,0.033543043
1.76966E+18,0.188243164,0.155913031,-0.073160513,0.064885145,-0.010465407,-0.055410899,0.022047777
1.76966E+18,0.198230957,0.031433541,-0.103555652,0.120602063,-0.013384232,-0.042051867,0.006314256
1.76966E+18,0.208219238,-0.06962474,-0.09763386,0.109399994,-0.005311392,-0.017858382,-0.010402406
1.76966E+18,0.218207275,-0.10631591,-0.063242346,0.049048109,0.002875584,0.007130906,-0.02101776
1.76966E+18,0.228196045,-0.125396896,-0.041871641,-0.009575638,0.00234961,0.020466417,-0.025065765
1.76966E+18,0.238184082,-0.116916653,-0.055049103,-0.06572408,0.001872719,0.022177618,-0.018803017
1.76966E+18,0.248172119,-0.024325755,0.004827566,-0.071189652,0.003220279,0.013836332,-0.013075621
1.76966E+18,0.258160156,0.072747841,-0.009569792,-0.072826605,0.005656494,0.000642002,-0.00163324
1.76966E+18,0.268148193,0.116651864,-0.024981881,-0.048662032,0.006890337,-0.004563679,0.010080408
1.76966E+18,0.278135986,0.120169809,-0.003726327,0.015861148,0.008246494,-0.010887202,0.014169167
1.76966E+18,0.288124268,0.106370709,-0.019827567,0.042523383,0.008763148,-0.016324846,0.008382118
1.76966E+18,0.298112305,0.084337741,-0.031433249,0.041250587,0.010393498,-0.011649737,-0.000759979
1.76966E+18,0.308100098,0.051118485,-0.031079613,0.0412614,0.008401719,-0.005493308,-0.014736783
1.76966E+18,0.318088135,0.022664252,0.020459435,0.021270313,0.003460185,-0.00598048,-0.021840774
1.76966E+18,0.328075928,-0.028719314,-0.005646481,-0.024777152,-0.000474902,-0.000617673,-0.025366001
1.76966E+18,0.338064209,0.015431378,0.027852468,-0.019907208,0.001104658,0.007000379,-0.026030982
1.76966E+18,0.348052002,0.0360178,0.017760113,-0.024173341,0.003164613,0.003278612,-0.016453989
1.76966E+18,0.358040039,0.053751464,-0.039382162,-0.038028848,0.002442287,-0.009049226,-0.007675232
1.76966E+18,0.368028076,0.107992319,-0.073453359,-0.01881576,0.001853462,-0.024520859,-0.002947322
1.76966E+18,0.378016113,0.136330525,-0.063804071,0.001129004,0.006739145,-0.030329078,0.007526977
1.76966E+18,0.38800415,0.081547818,-0.04768588,-0.00744184,0.016352093,-0.017902769,0.014063439
1.76966E+18,0.397992188,-0.002685294,-0.092504096,-0.015383885,0.016562331,0.001790136,0.007639182
1.76966E+18,0.407980225,0.034895957,0.01533084,-0.098827162,0.014136191,0.00477261,-0.007842838
1.76966E+18,0.417968018,0.005885697,0.071788056,-0.077093323,0.008191253,0.016495282,-0.015542476
1.76966E+18,0.427956299,-0.082285338,-0.008601824,-0.043398704,0.002734969,0.032218587,-0.020491961
1.76966E+18,0.437944092,-0.027485973,-0.056529696,-0.021185704,0.001660384,0.030453008,-0.023588773
1.76966E+18,0.447931885,0.066597063,-0.04202537,0.034860739,-0.001772697,0.015158738,-0.014227231
1.76966E+18,0.457919922,0.074858842,-0.035283495,0.090256025,-0.004625627,-0.00517453,-0.002854735
1.76966E+18,0.467908203,0.094841161,-0.022248072,0.123782885,-0.007494384,-0.022726625,0.00265135
1.76966E+18,0.47789624,0.127265759,-0.00987199,0.106784404,-0.010167666,-0.029641088,0.005539639
1.76966E+18,0.487884033,0.114650462,-0.026240941,0.072074325,-0.003350772,-0.026326785,0.005494099
1.76966E+18,0.49787207,0.041226329,-0.015861001,-0.004249182,0.001329923,-0.014185946,0.005834796
1.76966E+18,0.507860107,-0.056969841,-0.010084172,-0.066572221,0.007824041,-0.006054517,0.007055856
1.76966E+18,0.517848145,-0.07591478,-0.034618893,-0.07590119,0.015345683,-0.001057816,0.003068135
1.76966E+18,0.527836182,-0.049717094,-0.054596683,-0.035686669,0.014390141,0.002043169,-0.000827004
1.76966E+18,0.537824219,-0.044960109,-0.035557636,0.01339315,0.007865131,0.003198448,0.003255888
1.76966E+18,0.547812012,-0.031359453,-0.056032268,0.047534928,0.002020292,-0.004091955,0.006352878
1.76966E+18,0.557800293,0.006276596,-0.022255086,0.067788026,0.006079368,-0.018663839,-0.000676362
1.76966E+18,0.567788086,0.112223088,0.01290975,0.058411272,0.008991002,-0.028263735,-0.0033824
1.76966E+18,0.577776123,0.12099194,0.030859833,-0.026020723,0.009863758,-0.025802277,0.004980635
1.76966E+18,0.587763916,0.021843583,0.027961189,-0.075212039,0.009367079,-0.019663157,0.018147036
1.76966E+18,0.597751953,-0.005709318,0.009888941,-0.071960636,0.009156573,-0.021829268,0.02644483
1.76966E+18,0.607740234,0.013087153,0.0018278,-0.02864771,0.009757648,-0.019035345,0.030021988
1.76966E+18,0.617729248,0.002729425,-0.05229542,0.02367226,0.006614245,-0.019990657,0.028519336
1.76966E+18,0.627717041,0.025937574,-0.083652681,0.037714521,0.005984941,-0.01977787,0.020856358
1.76966E+18,0.637705322,0.038618192,-0.086936525,0.033013212,0.00772326,-0.021110747,0.010929255
1.76966E+18,0.647693115,0.039174365,-0.050450669,0.014678952,0.010967522,-0.007945943,0.00957051
1.76966E+18,0.657680908,-0.021675679,-0.027701077,-0.019029256,0.009224141,0.011045171,0.01371891
1.76966E+18,0.667668945,-0.091734281,-0.010811317,-0.057125763,0.008787116,0.020343598,0.017651599
1.76966E+18,0.677656982,-0.056411331,-0.002878186,-0.044518941,0.005863727,0.017394165,0.017635006
1.76966E+18,0.687645264,-0.034256928,-0.018746786,-0.005469517,0.001114778,0.013465203,0.020510154
1.76966E+18,0.697633057,-0.021788638,-0.055765726,0.043322424,0.000951564,0.008958585,0.014044347
1.76966E+18,0.707621094,0.035671763,-0.056906129,0.04295286,-0.000884153,0.004416297,0.006864466
1.76966E+18,0.717609131,0.064696636,-0.049630585,0.039110798,-0.005117513,-0.00046473,0.004448984
1.76966E+18,0.727597168,0.057711015,-0.046052142,0.016165537,-0.007030195,-0.007674973,0.005940088
1.76966E+18,0.737585205,0.050232934,-0.043930912,0.004662439,-0.009686699,-0.009153657,0.009708552
1.76966E+18,0.747573242,0.026541385,-0.039897711,-0.006145955,-0.006906891,-0.014045617,0.013247626
1.76966E+18,0.757561279,0.023787849,-0.023263971,-0.029564387,-0.007551377,-0.012482341,0.013614343
1.76966E+18,0.767548828,-0.000441752,-0.016790976,-0.044202422,-0.005519917,-0.008845795,0.0120516
1.76966E+18,0.777537109,-0.006314444,-0.027685295,-0.021544454,-0.005295907,-0.000245217,0.008599523
1.76966E+18,0.787525146,-0.005749065,-0.031256139,-0.032521629,-0.006612841,0.009042556,0.000922694
1.76966E+18,0.797512939,0.004265987,-0.050275897,-0.028272447,-0.008937053,0.010745357,-0.00392037
1.76966E+18,0.807500977,0.04215908,-0.053825698,-0.028301235,-0.008579125,0.003236041,-0.005363803
1.76966E+18,0.817489258,0.069436524,-0.048676645,-0.012167554,-0.008443269,-0.008668697,-0.001934789
1.76966E+18,0.827477051,0.06600655,-0.021679332,-0.010322364,-0.006599829,-0.012719363,0.006724746
1.76966E+18,0.837465088,0.02086597,-0.016494623,0.018431144,-0.006496803,-0.008073112,0.013210678
1.76966E+18,0.847453369,-0.015241701,-0.017623919,0.014527415,-0.006070165,-0.005294103,0.018564433
1.76966E+18,0.857441162,-0.055804013,-0.045640054,0.001464958,-0.006733939,-0.010576447,0.015898893
1.76966E+18,0.867429443,-0.051762774,-0.044289224,-0.007938684,-0.004628177,-0.013472103,0.007827383
1.76966E+18,0.877417236,-0.046680795,-0.027349779,0.018337767,-0.005164271,-0.008856845,0.003931445
1.76966E+18,0.887405273,-0.079918463,-0.017664252,0.025704204,-0.004477709,7.93922E-05,0.003264589
1.76966E+18,0.897393066,-0.087794603,-0.006795651,0.031943098,-0.005674039,0.004455955,0.004708542
1.76966E+18,0.907381348,-0.058492959,-0.004281623,0.05569193,-0.008402181,-0.001124166,0.006300313
1.76966E+18,0.917369385,0.013814006,-0.040635377,0.061301441,-0.006971797,-0.01652585,0.005948611
1.76966E+18,0.927357178,0.087040716,-0.059842182,0.072168141,-0.007369673,-0.033928275,0.009637089
1.76966E+18,0.937345215,0.099392248,-0.099001641,0.070738839,-0.007116064,-0.041700646,0.012188487
1.76966E+18,0.947333496,0.075509414,-0.089850367,0.062229808,-0.005729089,-0.040048685,0.011997539
1.76966E+18,0.957321533,0.031077421,-0.066716744,0.040390609,-0.003104887,-0.027053591,0.013331693
1.76966E+18,0.967309326,-0.030676001,-0.048743865,0.034665071,-0.00493075,-0.022231938,0.014480581
1.76966E+18,0.977297363,-0.081446696,-0.040255438,0.011231004,-0.00183319,-0.020446213,0.007190439
1.76966E+18,0.9872854,-0.058413611,-0.00433423,-0.02530103,-0.000483766,-0.014401371,0.004023409
1.76966E+18,0.997273438,-0.057596157,-0.00010989,-0.038221594,-0.002166351,-0.005533486,-0.00073681
1.76966E+18,1.00726123,-0.069858403,0.002906243,-0.016582009,-0.002640926,0.00159553,-0.005596547
1.76966E+18,1.017249268,-0.016064123,-0.00598492,0.016568857,-0.002927026,0.003141074,-0.009405406
1.76966E+18,1.027237305,0.01834522,-0.056859367,0.056197834,-0.003217045,-0.00826711,-0.013312263
1.76966E+18,1.037226318,0.08252923,-0.090014617,0.066035045,-0.00859975,-0.027476247,-0.012886252
1.76966E+18,1.047214355,0.130331576,-0.113427642,0.053614686,-0.008808008,-0.045094389,-0.01144628
1.76966E+18,1.057202393,0.110121586,-0.101626729,0.046279374,-0.004800903,-0.054984875,-0.000834113
1.76966E+18,1.06719043,0.049645344,-0.082568978,0.009039777,-0.000619207,-0.049925137,0.004884227
1.76966E+18,1.077178467,-0.014306612,-0.054523033,-0.031727702,-0.000918888,-0.038519766,0.010432931
1.76966E+18,1.08716626,-0.109941407,-0.04538228,-0.049787236,0.002332565,-0.031585161,0.012372778
1.76966E+18,1.097154297,-0.096380499,-0.002058686,-0.043742111,0.002435439,-0.021166809,0.001861104
1.76966E+18,1.10714209,-0.047424307,0.005294015,-0.043742111,0.00647865,-0.00905502,-0.006766207
1.76966E+18,1.117130127,-0.051736617,0.016266075,-0.044790013,0.002758671,-0.001013583,-0.008027669
1.76966E+18,1.127118408,-0.028760231,0.013416531,-0.039955432,0.003505687,-0.005219514,-0.007899305
1.76966E+18,1.137106445,0.014520693,-0.00313596,-0.001721125,0.000655954,-0.011846814,-0.002564184
