time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.078338623,0.001203567,-0.065313891,0.074792206,0.021360926,0.054040764,-0.083755128
1.76966E+18,0.088327148,0.063691295,-0.032331659,-0.007048457,0.027129116,0.067863829,-0.077616662
1.76966E+18,0.098315186,0.101630857,-0.03862053,-0.042565761,0.02918987,0.082499497,-0.071355306
1.76966E+18,0.108303467,0.095549492,-0.029296822,0.006351853,0.029520877,0.0733364,-0.072269015
1.76966E+18,0.118291504,0.067078015,-0.014852117,0.111971744,0.029410355,0.041777402,-0.074592091
1.76966E+18,0.128280273,0.061149173,0.006310498,0.145772745,0.026077358,0.014267826,-0.069827572
1.76966E+18,0.138268311,0.00878657,0.033095629,0.130545658,0.017525414,-0.005162598,-0.065747879
1.76966E+18,0.148256592,0.017808628,0.030915363,0.110294458,0.01285503,-0.017034171,-0.067228861
1.76966E+18,0.158244385,0.023969507,0.00396072,0.068151599,0.010367105,-0.021141564,-0.066928193
1.76966E+18,0.168232178,0.006447861,-0.013293781,0.021293402,0.011009587,-0.017338488,-0.062177997
1.76966E+18,0.178221191,-0.001774682,-0.018685411,0.016601298,0.015386226,-0.02599323,-0.058847446
1.76966E+18,0.188209473,0.017635573,-0.026527941,0.021111908,0.01933283,-0.029184453,-0.057764649
1.76966E+18,0.19819751,0.002454371,-0.012457331,-0.005617694,0.019964531,-0.020113727,-0.059527129
1.76966E+18,0.208185303,-0.041636079,0.000741758,-0.034810032,0.023356609,-0.009448995,-0.062579475
1.76966E+18,0.21817334,-0.04762509,-0.001301146,-0.038646249,0.022607196,-0.002909337,-0.068344682
1.76966E+18,0.228162354,-0.054554634,-0.054274027,-0.017171353,0.020108338,-0.004822401,-0.073116355
1.76966E+18,0.238150391,-0.020763387,-0.117192547,0.01531725,0.016937312,-0.015380238,-0.080939122
1.76966E+18,0.248138184,0.024154783,-0.13344927,0.005374679,0.019948855,-0.021576798,-0.092847735
1.76966E+18,0.258126221,0.009069478,-0.103003278,-0.070112962,0.020727828,-0.021801569,-0.09377984
1.76966E+18,0.268115479,-0.059285133,-0.034260582,-0.08096505,0.016222978,-0.016182803,-0.087324098
1.76966E+18,0.278103516,-0.033612931,-0.001145078,-0.068237085,0.014933477,-0.015093569,-0.083471566
