time,seconds_elapsed,z,y,x
1769658627425992700,0.06999267578125,0.009537829086184502,0.08593180030584335,-0.0596512034535408
1769658627435980800,0.079980712890625,0.0031446446664631367,0.07690262049436569,-0.08414269983768463
1769658627445969000,0.089968994140625,-0.0019497156608849764,0.07580415159463882,-0.12036484479904175
1769658627455956700,0.099956787109375,-0.006119426805526018,0.09972280263900757,-0.15822194516658783
1769658627465944800,0.10994482421875,-0.008325635455548763,0.14374080300331116,-0.1937977820634842
1769658627475932000,0.119931884765625,-0.004074165131896734,0.18608026206493378,-0.20662569999694824
1769658627485919700,0.129919677734375,0.006994909141212702,0.212125763297081,-0.20119637250900269
1769658627495907800,0.139907958984375,0.015072010457515717,0.22385992109775543,-0.16665837168693542
1769658627505896000,0.14989599609375,0.017887815833091736,0.21167194843292236,-0.12695521116256714
1769658627515883800,0.1598837890625,0.022893760353326797,0.1898159235715866,-0.12130078673362732
1769658627525870800,0.169870849609375,0.021553879603743553,0.1862744688987732,-0.1523476094007492
1769658627535859000,0.17985888671875,0.020463047549128532,0.20580928027629852,-0.19930152595043182
1769658627545846800,0.1898466796875,0.019587134942412376,0.2262602299451828,-0.22063584625720978
1769658627555835000,0.1998349609375,0.025541430339217186,0.2235715091228485,-0.19899313151836395
1769658627565822700,0.20982275390625,0.03072025440633297,0.20068968832492828,-0.15833158791065216
1769658627575809800,0.219809814453125,0.025686880573630333,0.18272747099399567,-0.12834066152572632
1769658627585798000,0.2297978515625,0.01729828119277954,0.16652527451515198,-0.12850533425807953
1769658627595786000,0.239785888671875,0.007997456938028336,0.15626677870750427,-0.1461367905139923
1769658627605773600,0.249773681640625,0.0008781597716733813,0.1599695384502411,-0.17547640204429626
1769658627615761700,0.25976171875,-0.006274824496358633,0.1827278435230255,-0.198322594165802
1769658627625749000,0.2697490234375,-0.009019121527671814,0.1979103982448578,-0.21799761056900024
1769658627635736600,0.279736572265625,-0.007081139832735062,0.21160383522510529,-0.22232018411159515
1769658627645724700,0.289724609375,-0.00214656931348145,0.20006239414215088,-0.1999712586402893
1769658627655712800,0.299712646484375,0.006130801513791084,0.16847383975982666,-0.15939347445964813
1769658627665700600,0.30970068359375,0.013732974417507648,0.1298128068447113,-0.11372046917676926
1769658627675688700,0.319688720703125,0.01857859641313553,0.0997193455696106,-0.08432130515575409
1769658627685675800,0.32967578125,0.024828989058732986,0.09557797759771347,-0.08201956748962402
1769658627695663600,0.33966357421875,0.030042661353945732,0.11006450653076172,-0.10677604377269745
1769658627705651700,0.349651611328125,0.031303487718105316,0.15540334582328796,-0.14287489652633667
1769658627715639800,0.359639892578125,0.03176102042198181,0.20374371111392975,-0.17658598721027374
1769658627725628000,0.3696279296875,0.03810475766658783,0.23508284986019135,-0.20378950238227844
1769658627735614700,0.37961474609375,0.04253199324011803,0.2590869963169098,-0.22420662641525269
1769658627745602800,0.389602783203125,0.042341895401477814,0.2631520926952362,-0.23426273465156555
1769658627755590700,0.399590576171875,0.04177357628941536,0.24929486215114594,-0.22887542843818665
1769658627765578800,0.409578857421875,0.04004202410578728,0.22397838532924652,-0.21861889958381653
1769658627775566800,0.41956689453125,0.03836449608206749,0.20514291524887085,-0.21654270589351654
1769658627785553700,0.4295537109375,0.03947131708264351,0.19138164818286896,-0.2170911431312561
1769658627795541800,0.439541748046875,0.037092048674821854,0.18042805790901184,-0.20809099078178406
1769658627805529900,0.44952978515625,0.03523418307304382,0.15950292348861694,-0.18698018789291382
1769658627815518000,0.45951806640625,0.037236880511045456,0.12666775286197662,-0.15101686120033264
1769658627825505800,0.469505859375,0.035444967448711395,0.08899778872728348,-0.10531242936849594
