time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.063384766,-0.007581103,-0.042103112,0.041466129,0.023019541,0.239443913,-0.27606982
1.76966E+18,0.073373047,0.067099167,-0.066108841,0.06720292,0.015453499,0.197949737,-0.277737468
1.76966E+18,0.083361084,0.149228438,-0.125879712,0.092445059,0.013233179,0.204296663,-0.283920288
1.76966E+18,0.093348877,0.043135816,-0.113159346,0.015443214,-0.004472581,0.189955816,-0.271570146
1.76966E+18,0.103336914,0.167502931,-0.070487495,0.095512923,-0.019558325,0.173079655,-0.275093138
1.76966E+18,0.113324951,0.148361446,-0.186266668,0.1873663,-0.040072121,0.153093696,-0.234437585
1.76966E+18,0.123311768,0.111322778,-0.175616095,0.276057852,-0.033725098,0.122551732,-0.186698943
1.76966E+18,0.133300049,0.263224235,0.089433603,0.216341927,-0.017559446,0.081893519,-0.155239016
1.76966E+18,0.143288086,0.336783393,0.11007424,0.051134852,-0.012511823,0.033979975,-0.121589959
1.76966E+18,0.153275879,0.305747618,0.061563599,-0.054160337,-0.00358251,0.011932994,-0.085603729
1.76966E+18,0.163263916,0.17703999,0.0102455,-0.044638475,-0.000632748,0.001294881,-0.071569756
1.76966E+18,0.173252197,0.107944242,-0.041035775,-0.021403146,-0.005609664,-0.002794669,-0.073398545
1.76966E+18,0.183239014,0.003884002,-0.15657471,-0.014544366,-0.026737673,-0.012527695,-0.066660374
1.76966E+18,0.193227051,0.068920391,-0.155219203,0.115392512,-0.030310037,-0.028543413,-0.102326229
1.76966E+18,0.203215088,0.104844084,-0.181996736,0.008986293,-0.036483381,-0.036594398,-0.151623681
1.76966E+18,0.213202881,-0.028191637,-0.20290333,-0.049196431,-0.036593102,-0.018089956,-0.188945487
1.76966E+18,0.223190918,-0.164875943,-0.105686234,-0.064340078,-0.036403041,0.021443203,-0.201581255
1.76966E+18,0.233179199,-0.197861829,-0.004299743,-0.069823332,-0.016322272,0.056498926,-0.198463753
1.76966E+18,0.243166016,-0.197004773,-0.012698154,-0.079347239,-0.008416991,0.065053694,-0.18168062
1.76966E+18,0.253154053,-0.147958857,-0.052601709,-0.136628631,-0.003192402,0.071341947,-0.161984414
1.76966E+18,0.26314209,-0.065880732,-0.056875733,-0.00595131,-0.001514076,0.067319199,-0.157618508
1.76966E+18,0.273130127,0.000366495,-0.003852584,0.004377777,0.004370977,0.05805406,-0.160135463
1.76966E+18,0.283118164,0.006154504,0.005784429,0.00615823,-0.004066983,0.048204031,-0.1772044
1.76966E+18,0.293105957,-0.08538462,-0.095921211,-0.003523498,-0.001523132,0.042346142,-0.179282993
1.76966E+18,0.303093994,-0.081448449,-0.073259882,0.138654145,-0.005506511,0.051185247,-0.187342852
1.76966E+18,0.313081055,-0.022562545,-0.017279052,0.0518921,-0.013542067,0.051205218,-0.1933797
1.76966E+18,0.323068848,-0.061859367,0.019051322,0.004058043,-0.011278514,0.046734758,-0.20091325
1.76966E+18,0.333057129,-0.005064882,0.003663199,-0.039670624,-0.004831267,0.050471172,-0.216505527
1.76966E+18,0.343044922,0.00626359,-0.010481062,-0.091188337,0.00299674,0.061903555,-0.235301942
1.76966E+18,0.353032959,0.021055136,0.044025604,-0.121871791,0.010283681,0.072008647,-0.254081249
1.76966E+18,0.363020996,-0.001046221,-0.002343348,-0.11614333,0.014262047,0.070887871,-0.270105004
1.76966E+18,0.373007813,-0.051342065,-0.068461542,-0.071899992,0.0169055,0.068240419,-0.28245008
1.76966E+18,0.38299585,-0.131731287,-0.010864508,0.003204787,0.023179952,0.067487329,-0.290561646
1.76966E+18,0.392984131,-0.118656117,0.048698272,0.054369596,0.020717593,0.063613765,-0.29313001
1.76966E+18,0.402971924,-0.081063834,-0.014651041,0.014537644,0.013850188,0.06431777,-0.303350031
1.76966E+18,0.412959961,-0.066229253,-0.094635263,0.062017626,0.007906545,0.061084423,-0.319873065
1.76966E+18,0.422947998,-0.069313117,-0.06509002,0.03607786,0.001007801,0.057519633,-0.331778169
1.76966E+18,0.432934814,-0.144370477,-0.039833413,0.016584786,-0.002108896,0.065318167,-0.343108594
1.76966E+18,0.442923096,-0.194007491,-0.020958032,0.001044248,0.001696631,0.067314401,-0.354738504
1.76966E+18,0.452911133,-0.208822272,0.00325228,-0.025157238,0.006115082,0.070689961,-0.376374841
1.76966E+18,0.462898926,-0.176280185,0.050308045,-0.051349956,0.014706617,0.06780263,-0.390914679
1.76966E+18,0.472886963,-0.130660589,0.044602527,-0.021323943,0.018850762,0.067160279,-0.395205557
1.76966E+18,0.482875244,-0.073175784,-0.012680618,-0.026438071,0.015819905,0.060149007,-0.371692955
1.76966E+18,0.492862061,0.003204934,-0.006881576,-0.009488544,0.011171359,0.066899583,-0.342680216
1.76966E+18,0.502850098,0.080894359,0.009568623,-0.001504559,0.005780277,0.070896044,-0.319747657
1.76966E+18,0.512838135,0.131607478,0.002661913,-0.007312223,-3.84205E-06,0.060696933,-0.305633426
1.76966E+18,0.522825928,0.168330687,-0.042183191,-0.014162673,-0.0021879,0.035171665,-0.28979221
1.76966E+18,0.532813965,0.147628639,-0.04575462,0.001531301,-0.007037516,0.008322209,-0.269310385
1.76966E+18,0.542802002,0.124029115,-0.054487962,-0.007265899,-0.009705117,0.000863032,-0.251770854
1.76966E+18,0.552789063,0.093809918,-0.071565938,-0.025760756,-0.014424771,-0.001185205,-0.245761976
1.76966E+18,0.5627771,0.056360149,-0.088143563,-0.033914398,-0.01612178,-0.006171096,-0.240978152
1.76966E+18,0.572764893,0.024738099,-0.072618077,-0.033321109,-0.011369635,-0.01125294,-0.24232091
1.76966E+18,0.582752686,0.048427018,-0.027318215,-0.007030775,-0.004309596,-0.024375731,-0.241920844
1.76966E+18,0.592740967,0.065800177,-0.069137834,-0.03764847,-0.002755109,-0.038394079,-0.242628708
1.76966E+18,0.602729004,0.028682489,-0.129891285,-0.04826368,-0.004234849,-0.030917753,-0.23915638
1.76966E+18,0.61271582,0.000496807,-0.158338212,-0.015290947,-0.012336985,-0.0016853,-0.242126614
1.76966E+18,0.622703857,-0.036654217,-0.140419109,-0.021153993,-0.012646977,0.01526076,-0.241535619
1.76966E+18,0.632691895,-0.01672023,-0.065287588,-0.053234893,-0.009473022,0.020669106,-0.249126941
1.76966E+18,0.642680176,0.017471359,0.035158407,-0.025068975,0.000396208,0.018904837,-0.269713253
1.76966E+18,0.652667969,0.044321381,0.066854691,-0.014345628,0.014395113,0.007235399,-0.295696646
1.76966E+18,0.662656006,0.073254037,0.042146951,-0.04864698,0.013342013,-0.015318988,-0.308614254
