time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76967E+18,0.07169873,-0.136084879,-0.113725748,-0.110178029,0.005753371,0.189011902,-0.023487125
1.76967E+18,0.081687744,-0.040542438,-0.097122988,-0.230521368,-0.013310068,0.236759439,-0.029310126
1.76967E+18,0.091675781,0.05387509,-0.377457348,-0.864802401,-0.111774124,0.293485373,-0.056007113
1.76967E+18,0.101665039,-0.131356389,-0.038195583,-0.555358303,-0.075790554,0.356798321,-0.07652358
1.76967E+18,0.111652832,-0.091885087,-0.358558587,-0.470277342,-0.147515997,0.444749504,-0.126135617
1.76967E+18,0.121641602,-0.234405553,-0.191462483,-0.636622518,-0.140532926,0.471373916,-0.110293262
1.76967E+18,0.131629639,-0.303964242,-0.046260231,-0.549382078,-0.234880477,0.589411974,-0.093218394
1.76967E+18,0.141618896,-0.189304428,-0.309167656,-0.677747432,-0.273309916,0.600946665,-0.088211119
1.76967E+18,0.151606934,0.164156835,-0.055427873,-0.424063945,-0.293898463,0.660862267,-0.140394017
1.76967E+18,0.161595947,0.096723175,-0.088477325,-0.338287221,-0.299634099,0.72628653,-0.186871782
1.76967E+18,0.17158374,0.054745736,-0.049279871,-0.271174281,-0.318531334,0.748378277,-0.212168634
1.76967E+18,0.181572754,-0.044980128,-0.249113877,-0.550958241,-0.418419331,0.824956119,-0.185643286
1.76967E+18,0.191560791,-0.035353637,-0.364922861,-0.600703501,-0.50185883,0.840590775,-0.138063371
1.76967E+18,0.201549805,0.283569981,-0.531270192,-0.359631915,-0.562051296,0.768848419,-0.105435386
1.76967E+18,0.211537598,0.34773441,-0.583009732,-0.018189371,-0.612550199,0.714978814,-0.113332592
1.76967E+18,0.221526611,0.4612471,-0.606923691,0.135465505,-0.630866885,0.635167837,-0.164526552
1.76967E+18,0.231514893,0.377173855,-0.682035338,0.514781852,-0.587441504,0.591705859,-0.228544131
1.76967E+18,0.241503662,0.253319512,-0.616155045,0.913652576,-0.551854253,0.454737097,-0.265093088
