time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.77E+18,0.071091797,-0.052108373,-0.064485332,-0.029055633,-0.002281658,0.01483059,-0.018610734
1.77E+18,0.081080566,-0.010845804,-0.058323594,0.008677812,-0.007696727,0.024797738,-0.021507256
1.77E+18,0.091068359,0.001313421,-0.055433426,0.022462738,-0.014853173,0.049187232,-0.026102807
1.77E+18,0.101057617,0.012505846,-0.060355685,0.036444501,-0.029029705,0.050419521,-0.030449655
1.77E+18,0.111045654,0.038256958,-0.028826866,0.078233579,-0.034505166,0.047979001,-0.040707622
1.77E+18,0.121034668,0.046273091,-0.036026714,0.000879559,-0.02596073,0.049227946,-0.053353347
1.77E+18,0.131022705,-0.014159458,-0.012107494,-0.065916168,-0.01992148,0.044054225,-0.058277268
1.77E+18,0.141011475,-0.006331541,-0.04241963,-0.042574236,-0.013584702,0.039094161,-0.051820725
1.77E+18,0.150999512,0.0062047,-0.039997079,-0.029292949,-0.017187428,0.031936653,-0.047858473
1.77E+18,0.16098877,0.057450318,-0.029203006,-0.006712649,-0.032573786,0.03771589,-0.061422609
1.77E+18,0.170976807,0.02870587,-0.04399141,0.069444927,-0.057028264,0.063233502,-0.09763281
1.77E+18,0.180965576,-0.058929743,-0.018588381,0.134059438,-0.082911953,0.095556378,-0.137437209
1.77E+18,0.190953369,-0.010109306,-0.009827859,0.104498851,-0.087032393,0.131635547,-0.154508337
1.77E+18,0.200942627,-0.00500643,0.021354338,0.047942193,-0.083138481,0.097543888,-0.141137555
1.77E+18,0.210930664,-0.012615736,-0.022078561,-0.052163172,-0.073347636,0.090072125,-0.121983834
1.77E+18,0.220919434,-0.05055939,-0.03035013,-0.128771889,-0.089354679,0.104845174,-0.136192143
1.77E+18,0.230908691,0.036315176,0.01212503,0.074111055,-0.12302769,0.121813774,-0.16208072
1.77E+18,0.240896484,0.116789812,-0.000860124,0.272894602,-0.151838332,0.159889847,-0.173988357
1.77E+18,0.250885742,0.103177466,0.039443829,0.081888485,-0.155178741,0.168814644,-0.150309667
1.77E+18,0.260873535,-0.059586746,0.02184972,-0.080299352,-0.130850613,0.141047969,-0.145115778
1.77E+18,0.270862549,-0.06902619,-0.162973471,-0.124312499,-0.1141169,0.160127386,-0.129201263
1.77E+18,0.280850586,0.001427402,-0.074484455,-0.025620763,-0.143567041,0.201692298,-0.166789412
1.77E+18,0.290839844,0.181314014,-0.074915833,0.168718079,-0.243293896,0.303811759,-0.257892936
1.77E+18,0.300827637,0.020680969,-0.099719727,0.243872214,-0.354064107,0.408678085,-0.33062768
1.77E+18,0.310816406,-0.123978262,0.126499597,0.521262191,-0.436565906,0.460921317,-0.387810022
1.77E+18,0.320804688,-0.057421092,0.181931561,0.427818695,-0.486000568,0.508706033,-0.391749293
1.77E+18,0.330793701,0.09388123,-0.106181324,0.244691092,-0.525528252,0.492841065,-0.424556494
1.77E+18,0.340781494,0.096057989,-0.076790686,0.06435586,-0.576820731,0.504944205,-0.449283004
1.77E+18,0.350770508,-0.103079851,0.071169632,0.246519002,-0.630751371,0.545020282,-0.507507205
1.77E+18,0.360759521,0.076885671,0.214286602,0.069182947,-0.574283361,0.442375064,-0.515653372
1.77E+18,0.370747559,-0.050796121,0.228085994,0.228787293,-0.483942837,0.237260282,-0.45953095
1.77E+18,0.380736572,-0.169701902,0.14301234,-0.283390387,-0.483552605,0.311053723,-0.506748378
