time,seconds_elapsed,z,y,x
1769666835046097400,0.066097412109375,0.0005155879771336913,0.011932825669646263,-0.023506391793489456
1769666835056085500,0.07608544921875,-0.002960369922220707,0.0186474546790123,-0.02371678128838539
1769666835066074600,0.08607470703125,-0.007395331747829914,0.031745679676532745,-0.025012942031025887
1769666835076062700,0.096062744140625,-0.021392639726400375,0.05409226194024086,-0.029939256608486176
1769666835086051600,0.106051513671875,-0.03332653269171715,0.04332670196890831,-0.03905525803565979
1769666835096039400,0.116039306640625,-0.0290023572742939,0.04817924648523331,-0.050099387764930725
1769666835106028500,0.126028564453125,-0.020290624350309372,0.043780501931905746,-0.057432133704423904
1769666835116017700,0.136017578125,-0.016109460964798927,0.03779345005750656,-0.0590907521545887
1769666835126005800,0.146005859375,-0.010142914950847626,0.03353266045451164,-0.05216653272509575
1769666835135994600,0.15599462890625,-0.021743910387158394,0.028964007273316383,-0.05167943984270096
1769666835145982500,0.165982421875,-0.04391472786664963,0.04814435914158821,-0.08177981525659561
1769666835155971600,0.1759716796875,-0.06723629683256149,0.07396396994590759,-0.1232585534453392
1769666835165959700,0.185959716796875,-0.09757422655820847,0.12859739363193512,-0.15640266239643097
1769666835175948500,0.195948486328125,-0.08349595963954926,0.10556610673666,-0.15268541872501373
1769666835185936600,0.2059365234375,-0.08124079555273056,0.0689508393406868,-0.13573625683784485
1769666835195925500,0.215925537109375,-0.08178833872079849,0.09454807639122009,-0.13055454194545746
1769666835205913600,0.22591357421875,-0.10546064376831055,0.11435400694608688,-0.15264520049095154
1769666835215902500,0.23590234375,-0.13596263527870178,0.13414901494979858,-0.1738615483045578
1769666835225890600,0.245890625,-0.15616217255592346,0.18029093742370605,-0.1687360256910324
1769666835235879700,0.255879638671875,-0.14007215201854706,0.13640524446964264,-0.14783446490764618
1769666835245867500,0.265867431640625,-0.11769680678844452,0.14648771286010742,-0.14345596730709076
1769666835255856600,0.275856689453125,-0.12213949114084244,0.16748087108135223,-0.13853338360786438
1769666835265844500,0.285844482421875,-0.19007833302021027,0.2522050738334656,-0.21623988449573517
1769666835275833600,0.29583349609375,-0.2918286621570587,0.36130812764167786,-0.2975829541683197
1769666835285822700,0.30582275390625,-0.40076738595962524,0.427983820438385,-0.36553138494491577
1769666835295810800,0.315810791015625,-0.46839064359664917,0.49391332268714905,-0.3958165645599365
1769666835305799400,0.32579931640625,-0.4990132749080658,0.5067641139030457,-0.4113614559173584
