time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.072526611,0.555963904,-0.103519996,0.240081114,-0.014674931,-0.022974351,0.008141011
1.76966E+18,0.082514893,0.439033661,-0.112917354,0.201975986,-0.038140886,-0.020662609,0.053920817
1.76966E+18,0.09250293,0.365216729,-0.072366733,0.16956717,-0.0425612,-0.044921875,0.078370765
1.76966E+18,0.102490967,0.282021729,-0.106177232,0.162041158,-0.04336492,-0.044140514,0.056104634
1.76966E+18,0.112479004,0.247086755,-0.117226449,0.090447602,-0.031132488,-0.021315092,0.021170616
1.76966E+18,0.122466797,-0.11163316,-0.12033669,-0.039814855,-0.032198109,0.016282048,0.014327765
1.76966E+18,0.132454834,-0.225959796,-0.072110712,-0.06016703,-0.02028499,0.024974607,-0.003937258
1.76966E+18,0.142442871,-0.225536602,-0.066106503,-0.097606095,-0.015887883,0.029509816,-0.046298485
1.76966E+18,0.152430664,-0.387854751,-0.072074472,-0.177869865,-0.034783274,-0.01298012,-0.046178911
1.76966E+18,0.162418945,0.014410803,-0.098082773,0.142641169,-0.016627805,0.008450851,-0.057332106
1.76966E+18,0.172406982,0.191923525,-0.078361589,0.126790251,-0.031811018,0.007178659,-0.07770928
1.76966E+18,0.182393799,0.079693714,-0.080074238,-0.05131883,-0.044691842,-0.051401008,-0.085528724
1.76966E+18,0.192381836,0.102782767,-0.147732647,0.153038352,-0.044631388,-0.04189885,-0.084413387
1.76966E+18,0.202369873,-0.030386955,-0.123498369,0.042096828,-0.04466296,-0.000136035,-0.090793744
1.76966E+18,0.21235791,0.197825004,-0.068102061,0.026359599,-0.047192696,-0.001508361,-0.075896285
1.76966E+18,0.222345947,0.100524175,-0.087736736,0.018613223,-0.055643056,-0.027680388,-0.061200127
1.76966E+18,0.232333984,0.019243045,-0.061009472,0.04096797,-0.063744389,-0.045574434,-0.059539646
1.76966E+18,0.242321777,-0.03642207,-0.041408115,0.07722864,-0.067347646,-0.066878393,-0.078804418
1.76966E+18,0.252310059,-0.034838089,-0.050461775,0.119778764,-0.065820321,-0.085288294,-0.113689169
1.76966E+18,0.262298096,-0.04153671,-0.111996732,0.097996995,-0.056171287,-0.105832897,-0.161845833
1.76966E+18,0.272285889,-0.070811247,-0.130883219,0.060584233,-0.045807064,-0.11490389,-0.20919551
1.76966E+18,0.282273682,-0.095322222,-0.153625797,-0.024777152,-0.034197543,-0.113848209,-0.252112091
1.76966E+18,0.292261719,-0.13617548,-0.154266433,-0.166414697,-0.023177117,-0.106491499,-0.275390774
1.76966E+18,0.30225,-0.229024883,-0.193383807,-0.274222599,-0.011706607,-0.097574174,-0.292054683
1.76966E+18,0.312237793,-0.261551261,-0.199748081,-0.324620077,-0.001518153,-0.065718777,-0.310258448
1.76966E+18,0.322224854,-0.244618831,-0.218850256,-0.283016147,0.003702544,0.004462911,-0.319418371
1.76966E+18,0.332212891,-0.233056403,-0.192776488,-0.119015817,-0.006966611,0.068364389,-0.329719752
1.76966E+18,0.342200684,-0.166111111,-0.167908004,-0.094290541,-0.014675923,0.107583962,-0.340202719
1.76966E+18,0.352188965,-0.099838092,-0.045596799,0.048004445,-0.013821847,0.111101471,-0.33836782
1.76966E+18,0.362177002,-0.056547159,0.086052728,0.217954915,-0.012714467,0.089478083,-0.346355528
1.76966E+18,0.372164795,0.10541202,0.129466922,0.257323487,-0.028684378,0.052061204,-0.353117555
1.76966E+18,0.382152832,0.126073261,0.022797523,0.225434165,-0.071427107,0.019599356,-0.34673062
1.76966E+18,0.392141113,0.049176338,-0.07476561,0.172408969,-0.108030654,0.012377395,-0.335277945
1.76966E+18,0.40212915,0.023785365,-0.034297406,0.211944861,-0.118290894,0.019327538,-0.332846522
1.76966E+18,0.412116943,0.050350131,-0.095952191,0.209561911,-0.14445512,0.007756104,-0.323407501
1.76966E+18,0.422104736,0.098984727,0.13292963,0.205612881,-0.153360739,0.085778199,-0.303807706
1.76966E+18,0.432092773,0.076166636,0.189554604,0.195252815,-0.106531173,0.059936482,-0.304811984
1.76966E+18,0.442080811,0.327852994,0.11199907,0.089954704,-0.110398568,-0.001504633,-0.232146889
1.76966E+18,0.452068848,-0.147675291,0.152357384,-0.142904058,-0.117572591,0.007510966,-0.224352345
1.76966E+18,0.462055908,-0.026339104,0.23870062,-0.104682317,-0.097838588,0.035808142,-0.199591905
1.76966E+18,0.472043701,-0.190769788,0.190468796,0.042167994,-0.07769417,0.004411072,-0.178683698
1.76966E+18,0.482031738,-0.370975585,0.120978496,0.050460606,-0.09723939,-0.047168147,-0.203377202
1.76966E+18,0.49202002,-0.087366733,0.142571903,-3.44868E-05,-0.10291858,0.008201106,-0.206137568
1.76966E+18,0.502007813,-0.223181563,0.038214872,-0.168189452,-0.088797748,0.000212805,-0.206854686
1.76966E+18,0.51199585,0.123302555,-0.088099724,-0.292690422,-0.081571527,-0.026837988,-0.193655804
1.76966E+18,0.521983887,0.033179216,-0.193904031,-0.175421449,-0.109584525,-0.018453281,-0.187741742
1.76966E+18,0.531971924,-0.18553302,-0.164039054,-0.196951144,-0.129044235,0.004443777,-0.207570031
1.76966E+18,0.541959961,-0.172536231,0.015717209,-0.070691639,-0.13605839,0.004473099,-0.231427297
1.76966E+18,0.551947998,-0.108742662,0.096065588,-0.01460238,-0.136461064,-0.00589725,-0.259063959
1.76966E+18,0.561936035,-0.03431085,0.071209964,0.031617374,-0.136196658,-0.000712648,-0.298372328
1.76966E+18,0.571923828,0.026226894,0.120702017,0.035135319,-0.141145349,0.004158539,-0.324784786
1.76966E+18,0.581911865,0.01366846,0.148795308,0.019774522,-0.149477154,0.036667984,-0.326439798
1.76966E+18,0.591899902,-0.125475213,0.077356211,0.059189125,-0.162233159,0.082696192,-0.310355902
1.76966E+18,0.601887939,-0.156046886,-0.002296002,0.034800241,-0.170067027,0.110221066,-0.298917532
1.76966E+18,0.611874756,-0.105642386,-0.029909401,-0.00935878,-0.184575394,0.117605738,-0.28432259
1.76966E+18,0.621862793,-0.035447745,-0.082231124,-0.024329116,-0.192347154,0.115081407,-0.273263335
1.76966E+18,0.631850586,-0.021214642,-0.126075526,0.022123715,-0.2087477,0.112957269,-0.265848279
1.76966E+18,0.641838867,0.006130465,-0.168422384,-0.033224809,-0.209534734,0.117686212,-0.270083606
1.76966E+18,0.651826904,0.056985039,-0.16986323,0.064691814,-0.215053618,0.133808196,-0.274082094
1.76966E+18,0.661814941,0.087121819,-0.17132395,0.069122782,-0.209023669,0.171702579,-0.293296516
1.76966E+18,0.671802734,0.109116217,-0.175119836,0.149614954,-0.207885697,0.207437396,-0.316655368
1.76966E+18,0.681791016,0.175129772,-0.156444946,0.099608375,-0.206442118,0.230374739,-0.329251349
1.76966E+18,0.691779053,0.160782098,-0.141801503,0.050474123,-0.208735898,0.233635247,-0.326615632
1.76966E+18,0.701766846,0.122237574,-0.091727851,-0.009578268,-0.212150469,0.226055712,-0.316579044
1.76966E+18,0.711754883,0.048389078,-0.046096565,-0.05084091,-0.224555731,0.183218494,-0.299507648
1.76966E+18,0.72174292,0.036775761,0.01696867,-0.124636945,-0.236959487,0.141146377,-0.271536022
1.76966E+18,0.731730957,-0.031550117,0.070661098,-0.171521592,-0.251384228,0.119841352,-0.248694912
1.76966E+18,0.74171875,-0.025150844,0.086482936,-0.175181576,-0.250551552,0.148093298,-0.239966661
1.76966E+18,0.751706055,-0.005230338,0.039749827,-0.068177318,-0.213959455,0.210278913,-0.235310391
1.76966E+18,0.761693848,-0.017681824,-0.074610712,0.113736781,-0.175563872,0.252448857,-0.265422165
1.76966E+18,0.771681641,0.215396353,-0.225789116,0.112751788,-0.141777411,0.262026638,-0.297441334
1.76966E+18,0.781669922,0.323173933,-0.308554493,0.052540627,-0.11569529,0.241415232,-0.287209153
1.76966E+18,0.791657959,0.146509206,-0.25862814,0.091352515,-0.094735146,0.218986094,-0.260201752
1.76966E+18,0.801645752,0.027659649,-0.14186697,0.0878901,-0.081597835,0.197702587,-0.222091496
1.76966E+18,0.811633789,-0.022091347,-0.051170215,0.031554464,-0.073134042,0.195570186,-0.174404129
1.76966E+18,0.82162207,-0.057993851,0.023715222,0.027517318,-0.06315399,0.219046861,-0.129458845
1.76966E+18,0.831609863,-0.064961315,0.06683774,0.020151246,-0.054803915,0.260079771,-0.10746406
1.76966E+18,0.8415979,0.043201976,0.066848261,0.012056348,-0.052199293,0.3027291,-0.094176538
1.76966E+18,0.851585938,0.178262773,0.045822424,0.035597748,-0.060526997,0.309918046,-0.080321446
1.76966E+18,0.861573975,0.334147857,0.08498656,0.077200144,-0.059919827,0.30484882,-0.071030125
1.76966E+18,0.871562012,0.439751088,0.06408698,0.167474581,-0.039373536,0.299056202,-0.069065511
1.76966E+18,0.881549805,0.473141207,0.009446458,0.228290723,-0.013760319,0.285876483,-0.063635059
1.76966E+18,0.891537842,0.408155269,-0.005974398,0.166379991,0.006283163,0.275303453,-0.042215783
1.76966E+18,0.901524902,0.288178717,0.040679801,0.113064654,0.014219208,0.263518751,-0.012801578
1.76966E+18,0.911512939,0.235294611,0.071200027,0.068928209,0.019667769,0.256271482,0.015723273
1.76966E+18,0.921500977,0.193664962,0.08095862,0.050834773,0.022324596,0.249196023,0.041125402
1.76966E+18,0.93148877,0.146255633,0.040790276,0.069538158,0.024330221,0.238568142,0.057639398
1.76966E+18,0.941476807,0.107831356,-0.003898176,0.105128308,0.028810386,0.227710128,0.059817221
1.76966E+18,0.951464844,0.117375503,-0.038355742,0.167827121,0.032968644,0.209809422,0.051661022
1.76966E+18,0.961452637,0.13559863,-0.056353171,0.222336491,0.041629564,0.191766933,0.03736138
1.76966E+18,0.971440918,0.13605558,-0.039644028,0.241774547,0.048970833,0.179740101,0.029639013
