time,seconds_elapsed,z,y,x,z,y,x
1.76967E+18,8.787864746,0.026504561,-0.029549773,-0.027662206,-0.000498832,-0.004395172,0.000355208
1.76967E+18,8.797852783,0.034696635,-0.016516104,-0.034882147,-0.001673554,-0.003067621,-0.000190094
1.76967E+18,8.807841553,0.034061844,-0.002938976,-0.020168051,0.000242857,-0.002288912,-0.000913941
1.76967E+18,8.817829834,0.023268647,-0.00640804,-0.033986952,0.000125688,-0.002583264,0.000406937
1.76967E+18,8.827818604,0.022490064,-0.027805925,-0.013015695,0.001320116,-0.003618435,-2.92296E-06
1.76967E+18,8.837806641,0.031728433,-0.012234335,-0.032518925,0.000964833,-0.004142279,0.000693462
1.76967E+18,8.847795898,0.020918869,-0.017540479,-0.015988939,-0.000359025,-0.003306046,0.00072542
1.76967E+18,8.857784912,0.014593173,-0.024150472,-0.016233342,-0.000472587,-0.003219919,-2.3833E-05
1.76967E+18,8.867772705,0.014865561,-0.022534488,-0.017407939,-0.000109598,-0.003434304,0.000485896
1.76967E+18,8.877761719,0.014244214,-0.010218904,-0.019824352,-0.000705267,-0.003685547,-0.001431676
1.76967E+18,8.887749756,0.010175357,-0.019333427,-0.018581366,-0.000849078,-0.00237101,1.92141E-05
1.76967E+18,8.89773877,0.024372809,-0.014479265,-0.031531741,5.30452E-05,-0.003124173,1.09458E-05
1.76967E+18,8.907727051,0.019697219,-0.01358312,-0.020201296,-0.000282513,-0.002708188,-0.000707841
1.76967E+18,8.917715576,0.017412323,-0.023267551,-0.025064591,7.18947E-05,-0.002054793,-0.001285847
1.76967E+18,8.927703613,0.021877485,-0.021254604,-0.015658245,-0.000663404,-0.000670482,0.000302462
1.76967E+18,8.937692871,0.02051438,-0.027475378,-0.018902269,-0.000480038,-0.002413496,-0.000102572
1.76967E+18,8.947680908,0.021692776,-0.030892347,-0.025492096,-0.000124239,-0.00071653,0.0002985
1.76967E+18,8.957669678,0.021081951,-0.01007007,-0.031869668,-0.000383797,0.000111149,0.000345112
1.76967E+18,8.967658936,0.011792729,-0.017011852,-0.016500468,0.00072035,-0.001110976,-0.001776096
1.76967E+18,8.977646729,0.006391162,-0.022707872,-0.010395576,0.000444812,0.001670582,-0.001916632
1.76967E+18,8.987635742,0.010433131,-0.011184242,-0.023436624,-0.001658819,0.000648194,-0.001241786
1.76967E+18,8.997623779,0.022110125,-0.019596023,-0.027041955,-0.000955638,0.001220022,-0.001997953
1.76967E+18,9.007612793,0.025249008,-0.014829978,-0.014554887,-0.000565485,0.001340663,-0.000829092
1.76967E+18,9.017600586,0.024939795,-0.010390388,-0.018011165,0.000359003,-0.000323665,-0.001749501
1.76967E+18,9.027589844,0.028521161,-0.025070509,-0.020548356,0.00085435,-8.55788E-05,-0.001040302
1.76967E+18,9.037577881,0.025810733,-0.016116438,-0.023304157,0.001573167,-0.000621213,-0.001844161
1.76967E+18,9.04756665,0.029682022,-0.01533917,-0.009281842,-9.07757E-05,0.000114884,-0.003051638
1.76967E+18,9.057554932,0.016939444,-0.008394757,-0.009488179,0.000286142,-0.001198209,-0.00230633
1.76967E+18,9.067543945,0.018719898,-0.005491437,-0.029823549,-0.001715757,0.000886248,-0.001624561
1.76967E+18,9.077532471,0.020662264,-0.014371055,-0.019153979,0.000589834,-0.002046105,-0.001655062
1.76967E+18,9.087520752,0.024969606,-0.020274507,-0.027801761,-0.000679429,-0.001268461,-0.002137894
1.76967E+18,9.097509766,0.02884031,-0.013366481,-0.024409488,0.000625853,-0.000248147,-0.000610036
1.76967E+18,9.107497803,0.0217863,-0.013497926,-0.028823213,0.000246619,-0.000965603,-0.002042284
1.76967E+18,9.117486816,0.028199674,-0.011834303,-0.032487069,-0.000805664,-0.001063427,-0.001071574
1.76967E+18,9.127474609,0.032370822,-0.01336692,-0.018804946,-0.000143869,-0.000803769,-0.000848135
1.76967E+18,9.137463623,0.019031448,-0.025491438,-0.022037206,6.39572E-05,-0.001265619,-0.001755952
1.76967E+18,9.14745166,0.018710546,-0.022866058,-0.022358985,-0.00037866,-0.00093805,-0.003356778
1.76967E+18,9.157440918,0.02690905,-0.024919629,-0.01222206,-0.000256255,0.00045479,-0.00481134
1.76967E+18,9.167429688,0.03031915,-0.013409371,-0.025463673,-0.000529229,-0.002507976,-0.001816881
1.76967E+18,9.177417969,0.035371758,-0.012391426,-0.031386487,-0.000894004,-0.002979869,-0.002156765
1.76967E+18,9.187406738,0.037121816,-0.012630641,-0.028802608,-0.001349937,-0.00304272,-0.002946392
1.76967E+18,9.197394775,0.02001286,-0.029389541,-0.01542809,0.001672366,-0.002251136,-0.002621737
1.76967E+18,9.207383789,0.006512743,-0.020812267,-0.026806978,-0.000307428,-0.000769619,-0.002048092
1.76967E+18,9.217371826,0.017266192,-0.010096374,-0.022330344,0.000150594,-0.00022652,-0.002839083
1.76967E+18,9.22736084,0.00424246,-0.007612521,-0.005289339,-5.58015E-05,0.002088033,-0.002352523
1.76967E+18,9.237348633,0.016075521,-0.021001506,-0.013800927,0.00069623,0.001286848,-0.000947233
1.76967E+18,9.247337646,0.030430794,-0.00873546,-0.024860081,0.001768951,-0.000380291,-0.001289183
1.76967E+18,9.257325684,0.034747488,-0.005923253,-0.024682971,-0.000644708,-0.000612381,0.000624308
1.76967E+18,9.267314697,0.020534254,-0.019873379,-0.019143603,0.001562253,0.001628935,0.000378498
1.76967E+18,9.277302979,0.005150222,-0.018682708,-0.016493746,9.39467E-05,0.002806894,0.001206994
1.76967E+18,9.287291748,0.000703764,-0.017788682,-0.01371471,-0.000825643,0.004180286,0.000200851
1.76967E+18,9.297280762,0.01434066,-0.017652634,-0.029135201,-0.00052305,-2.33472E-05,-0.003234763
1.76967E+18,9.307268799,0.043592473,-0.005189385,-0.022453239,7.98894E-05,-0.005109452,-0.005290457
1.76967E+18,9.317257813,0.066584057,-0.025498306,-0.032851299,-0.001232947,0.001257405,-0.001044284
1.76967E+18,9.32724585,0.004350012,-0.018485432,-0.017059856,0.000417414,-0.000260064,-0.001443758
1.76967E+18,9.337234863,0.026312837,-0.018414924,-0.002984861,-0.001596375,-0.001862253,-5.37641E-05
1.76967E+18,9.347222656,0.062945993,-0.021080636,-0.027952129,-0.000815803,0.001556713,-0.003147558
1.76967E+18,9.35721167,0.005328502,-0.020519495,-0.018694617,0.000279346,-0.000226335,-0.001400121
1.76967E+18,9.367199951,-0.006081366,-0.012551658,-0.023543738,0.000188798,-0.003446363,-0.001447791
1.76967E+18,9.377188721,0.00657704,0.001583689,-0.027382512,-0.000188813,-0.005176532,-0.001838721
1.76967E+18,9.387177734,0.018348727,-0.016214199,-0.028322131,0.000963271,-0.002179676,-1.97818E-05
1.76967E+18,9.397165771,0.010390461,-0.007396905,-0.021254239,-0.000522984,-0.002098238,-0.000124153
1.76967E+18,9.407154541,0.015602058,-0.006833061,-0.005651888,-0.000362129,-0.003564841,8.33077E-05
1.76967E+18,9.417142578,0.028893502,-0.027273353,-0.016590631,-1.27066E-05,-0.003120029,0.001728601
1.76967E+18,9.427131836,0.030080081,-0.009156097,-0.01888276,-7.50246E-05,-0.001500561,-0.000269302
1.76967E+18,9.437119873,0.028120179,-0.010045009,-0.025141529,-0.000548822,-0.001943466,-0.001404365
1.76967E+18,9.447108643,0.038277416,-0.017211832,-0.02889394,0.003117019,-0.001557574,-0.000391565
1.76967E+18,9.45709668,0.037368484,-0.006532909,-0.02805442,-0.000273598,-0.00190932,-0.000578776
1.76967E+18,9.467085693,0.035245501,-0.002440014,-0.023377442,-0.000701035,-0.002017178,-0.003634221
1.76967E+18,9.47707373,0.023823943,-0.008503771,-0.023063846,-0.001266436,-0.004280541,-0.000544173
1.76967E+18,9.487062988,0.015091771,-0.006910291,-0.022924291,0.001647328,-0.00360543,-0.00380761
1.76967E+18,9.497051758,0.010410335,-0.011744652,-0.028224589,0.000260901,-0.00255107,-0.002571177
1.76967E+18,9.507039551,-0.018054712,-0.013485358,-0.026843656,0.000834812,-0.00355455,-0.000602834
1.76967E+18,9.517028809,0.016479426,-0.006876535,-0.02009199,-0.000134685,-0.002378815,-0.000333854
1.76967E+18,9.527016846,0.018996377,-0.007328882,-0.025434155,-7.92915E-05,-0.002353515,0.000394254
1.76967E+18,9.537005615,0.028258711,-0.013398338,-0.030425606,0.000433532,-0.000757805,0.000416305
1.76967E+18,9.546993896,0.016572949,-0.01189502,-0.027217166,-0.000615753,-0.00218952,0.001539094
1.76967E+18,9.55698291,0.013722236,-0.013959771,-0.023638138,0.000218789,-0.001725065,0.001187106
1.76967E+18,9.566970703,0.017009587,0.002959361,-0.029062648,-0.000199593,0.001204945,-0.000645415
1.76967E+18,9.576959717,0.011470658,-0.007957316,-0.027427228,-0.001075667,-0.00033306,0.000623054
1.76967E+18,9.586947754,0.009069442,-0.010969211,-0.025900896,0.000245527,-0.000273405,-0.001268855
1.76967E+18,9.596936768,0.023245267,-0.020489173,-0.019682313,0.000222453,-0.004197018,-0.003549438
