time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1.76966E+18,0.072975586,0.20044147,-0.036410453,-0.028870559,0.060433209,0.089917392,-0.18076697
1.76966E+18,0.082962891,0.113130705,-0.038821021,-0.062797671,0.068556115,0.093041815,-0.232896492
1.76966E+18,0.092950684,0.005036825,-0.028438159,-0.146724054,0.084069274,0.093342468,-0.277190417
1.76966E+18,0.102938721,-0.175813663,-0.104829325,-0.194240277,0.090642221,0.103535719,-0.307854831
1.76966E+18,0.112926758,-0.234487824,-0.101178986,-0.237027718,0.082093298,0.130088419,-0.317712158
1.76966E+18,0.122914795,-0.307902604,-0.130132693,-0.183308987,0.064547062,0.17324388,-0.300304413
1.76966E+18,0.132902588,-0.268311329,-0.289630012,-0.02434446,0.0474687,0.215649083,-0.234396681
1.76966E+18,0.142889648,0.04151859,-0.06769348,0.04259674,0.054119147,0.194407433,-0.232844338
1.76966E+18,0.152877686,0.33640813,0.154542911,0.023904315,0.075691566,0.134375602,-0.227294594
1.76966E+18,0.162865723,0.318562238,0.128497201,-0.035742345,0.08595752,0.092342123,-0.200288013
1.76966E+18,0.17285376,0.228230663,0.056117609,-0.078280925,0.086492516,0.072484925,-0.151702851
1.76966E+18,0.182841797,0.207357971,0.00902268,-0.063524085,0.074416414,0.059709478,-0.097362384
1.76966E+18,0.192828613,0.240363,-0.004374562,-0.008363924,0.062035408,0.032518972,-0.052625861
1.76966E+18,0.20281665,0.311920608,-0.041574704,0.070749068,0.05563743,-0.024977341,-0.019680429
1.76966E+18,0.212804688,0.384789006,-0.066516253,0.095686233,0.052423861,-0.1008192,-0.003909055
1.76966E+18,0.222792725,0.362295435,-0.081855861,0.104595516,0.045589123,-0.148084447,0.007328153
1.76966E+18,0.232780762,0.205482241,-0.082405896,0.072429569,0.040816002,-0.158287883,0.015749751
1.76966E+18,0.242768799,0.080434888,-0.049885436,0.087379593,0.032485098,-0.165347919,0.015446949
1.76966E+18,0.252755615,-0.003581366,0.011712065,0.069927815,0.03412763,-0.153583214,0.011854824
1.76966E+18,0.262743896,-0.074558544,0.008021978,-0.017034429,0.023087494,-0.148208156,0.005570029
1.76966E+18,0.272731934,-0.129883102,0.003782441,-0.058076926,0.020053949,-0.127897084,0.0046671
1.76966E+18,0.282719727,-0.126104752,0.078156422,-0.059022975,0.017353505,-0.107393943,-0.00086535
1.76966E+18,0.292708008,-0.112243254,0.064922846,-0.12748364,0.015378975,-0.085121602,0.007211335
1.76966E+18,0.302696289,-0.095321492,0.061141574,-0.11965017,0.019077839,-0.071070231,0.016048502
1.76966E+18,0.31268335,0.027693624,0.074222005,-0.10866788,0.029788651,-0.069211535,0.012029847
1.76966E+18,0.322671143,0.142558898,0.042452656,-0.130783266,0.041926805,-0.06059248,-0.004514774
1.76966E+18,0.33265918,0.141528532,0.016557167,-0.149604578,0.050907627,-0.052431174,-0.014644334
1.76966E+18,0.342646973,0.054736529,0.00286708,-0.12892887,0.055600651,-0.048088089,-0.013790259
1.76966E+18,0.352634766,-0.035677316,-0.017842531,-0.087930212,0.058178712,-0.041853517,-0.006215943
